fold,candidate_id,factor_preset,risk_preset,portfolio_preset,w_combo_eff_accel,w_momentum_12_1,w_fund_hit_rate_20,w_vol_60d,w_max_drawdown_60d,top_n,max_per_theme,max_weight,volatility_target,weak_market_exposure,train_start,train_end,train_trading_days,train_total_return,train_annual_return,train_annual_volatility,train_sharpe_rf0,train_max_drawdown,train_calmar,test_start,test_end,test_trading_days,test_total_return,test_annual_return,test_annual_volatility,test_sharpe_rf0,test_max_drawdown,test_calmar,selection_score
2020_2024_to_2025,mom_heavy__risk_balanced__balanced,mom_heavy,risk_balanced,balanced,0.35,0.45,0.2,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1195,0.3640964791496295,0.06766732468594316,0.05348999982702498,1.2650462685504686,-0.044998429372663296,1.5037708122108657,2025-01-02,2025-12-31,243,0.29497508390554805,0.3074323979374429,0.1484035477445963,2.0715973614494483,-0.0746156814645016,4.120211621784945,2.14762839414274
2020_2024_to_2025,mom_heavy__risk_balanced__defensive,mom_heavy,risk_balanced,defensive,0.35,0.45,0.2,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1195,0.2462502141707501,0.04751706382798293,0.04940247012474693,0.9618357889392346,-0.0564652312464351,0.8415278354320543,2025-01-02,2025-12-31,243,0.3270246351498276,0.341003955266467,0.11052920542946369,3.0851932205744945,-0.05025857357060948,6.784990719789975,1.3179716461924456
2020_2024_to_2025,mom_heavy__risk_defensive__balanced,mom_heavy,risk_defensive,balanced,0.35,0.45,0.2,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1195,0.3769543975349028,0.06978171429881908,0.049818877124438006,1.400708292250701,-0.04499842937266296,1.5507588880693741,2025-01-02,2025-12-31,243,0.2680688735163448,0.27927215672735084,0.1362872585529014,2.0491435493872543,-0.07504617124108226,3.721337839211041,2.2635046766578024
2020_2024_to_2025,mom_heavy__risk_defensive__defensive,mom_heavy,risk_defensive,defensive,0.35,0.45,0.2,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1195,0.23590710233610368,0.045677704431289934,0.04545669807874324,1.0048619095070181,-0.05619490860525511,0.8128441804604759,2025-01-02,2025-12-31,243,0.31574436724671484,0.32918453439271467,0.10843363861118724,3.035815625196149,-0.05051010729800487,6.517201249456014,1.3100165331270024
2020_2024_to_2025,hit_quality__risk_light__balanced,hit_quality,risk_light,balanced,0.4,0.3,0.3,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1195,0.35774648279716526,0.06661730815399314,0.06107703205169484,1.0907096483930174,-0.05555123553402319,1.1992047974017133,2025-01-02,2025-12-31,243,0.2871277305474218,0.2992170403413916,0.1406304164649586,2.127683668034565,-0.07330443516881169,4.0818408825104395,1.7500926579082068
2020_2024_to_2025,hit_quality__risk_light__defensive,hit_quality,risk_light,defensive,0.4,0.3,0.3,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1195,0.258228375763488,0.0496321983125525,0.05487869097792155,0.9043983635200085,-0.055752673299421796,0.8902209593789511,2025-01-02,2025-12-31,243,0.34037478684863043,0.35499699872903157,0.11613212513483791,3.0568371870992115,-0.054541227538738246,6.508782708949716,1.3393599036455206
2020_2024_to_2025,hit_quality__risk_balanced__balanced,hit_quality,risk_balanced,balanced,0.4,0.3,0.3,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1195,0.33409541042370927,0.06267201498951369,0.05461099320398502,1.1476080421284198,-0.05359760212881537,1.1693063215568686,2025-01-02,2025-12-31,243,0.3167300037227343,0.3302171312945763,0.13549760961699758,2.4370697920648188,-0.07108335248594255,4.645491802878601,1.7476475490514276
2020_2024_to_2025,hit_quality__risk_balanced__defensive,hit_quality,risk_balanced,defensive,0.4,0.3,0.3,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1195,0.23624725061654162,0.045738387254818935,0.05042488935552621,0.9070597444911662,-0.056590214291802,0.8082384530119172,2025-01-02,2025-12-31,243,0.2765130800100666,0.28810756567827855,0.10670168857520429,2.7001218961517917,-0.0556767105140239,5.174651358142104,1.2563424117390087
2020_2024_to_2025,hit_quality__risk_defensive__balanced,hit_quality,risk_defensive,balanced,0.4,0.3,0.3,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1195,0.3206818775547531,0.06040988270197767,0.04848928651436151,1.2458397935817334,-0.04057371227719864,1.4888921745503292,2025-01-02,2025-12-31,243,0.28024400899826274,0.2920120312310921,0.12560919834127637,2.324766299659873,-0.07108335248594255,4.1080227791569115,2.121730156553585
2020_2024_to_2025,hit_quality__risk_defensive__defensive,hit_quality,risk_defensive,defensive,0.4,0.3,0.3,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1195,0.22996991733849637,0.04461637551704456,0.04761838163164419,0.936956989890545,-0.05735366425940791,0.7779167398136377,2025-01-02,2025-12-31,243,0.2812065371780701,0.2930193978859912,0.09929711748832327,2.950935589046162,-0.04885986726627989,5.997138639142709,1.2400265903877286
2020_2024_to_2025,eff_heavy__risk_light__balanced,eff_heavy,risk_light,balanced,0.55,0.3,0.15,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1195,0.32383825515836184,0.0609438172146608,0.0623012047901302,0.9782124987784435,-0.06505512840493077,0.9368026581289729,2025-01-02,2025-12-31,243,0.3544639465015553,0.3697702364577935,0.1368728814888015,2.7015595232284704,-0.06901179371832988,5.358073113807222,1.4238532519230596
2020_2024_to_2025,eff_heavy__risk_light__defensive,eff_heavy,risk_light,defensive,0.55,0.3,0.15,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1195,0.23872005428271792,0.04617914251350763,0.055196547557767414,0.8366309951755156,-0.05635145127422303,0.8194845291345932,2025-01-02,2025-12-31,243,0.3637371722490941,0.37949681982787875,0.12296750329824835,3.08615536340067,-0.05925598485157457,6.404362711689782,1.2327138723419933
2020_2024_to_2025,eff_heavy__risk_balanced__balanced,eff_heavy,risk_balanced,balanced,0.55,0.3,0.15,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1195,0.27888509617324053,0.053242776366013045,0.05946069633766128,0.8954280666957154,-0.06857690094641955,0.7763951947553397,2025-01-02,2025-12-31,243,0.3618769644803683,0.3775454716340141,0.13446795487681712,2.8076984734383332,-0.06973598550984172,5.413926093877769,1.216442165812994
2020_2024_to_2025,eff_heavy__risk_balanced__defensive,eff_heavy,risk_balanced,defensive,0.55,0.3,0.15,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1195,0.24579996682996597,0.04743724569430019,0.05369440232575024,0.883467244993445,-0.056380804821569486,0.8413722692399777,2025-01-02,2025-12-31,243,0.3417543043211799,0.35644324359596347,0.11678136262001909,3.0522271328152892,-0.059535568004883244,5.9870637929704005,1.2786341121730658
2020_2024_to_2025,eff_heavy__risk_defensive__balanced,eff_heavy,risk_defensive,balanced,0.55,0.3,0.15,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1195,0.28486022929221666,0.05427858153790299,0.054330097609166496,0.9990517949804896,-0.057515373313595575,0.9437230154441602,2025-01-02,2025-12-31,243,0.36562279540583176,0.3814749292449553,0.13122487285573917,2.9070321879018026,-0.06777466922826081,5.628576776378972,1.4416305170465589
2020_2024_to_2025,eff_heavy__risk_defensive__defensive,eff_heavy,risk_defensive,defensive,0.55,0.3,0.15,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1195,0.23027657696577353,0.04467129277700188,0.0478186824968244,0.9341807520516372,-0.05716225148315368,0.7814823877286741,2025-01-02,2025-12-31,243,0.3273944757558711,0.3413915359943813,0.11292237556880402,3.023240826051965,-0.0578022802827981,5.90619495155071,1.2423272844014168
2020_2025_to_2026,base__risk_light__balanced,base,risk_light,balanced,0.45,0.35,0.2,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.8142355388988778,0.11002908069492734,0.08313576486345026,1.3234867192916202,-0.07422982751233254,1.4822758503196996,2026-01-05,2026-06-05,100,0.09294255308645782,0.2510229731917326,0.15120920950643935,1.6601037331726982,-0.04693962552549302,5.347783890082409,2.161918836556807
2020_2025_to_2026,base__risk_light__defensive,base,risk_light,defensive,0.45,0.35,0.2,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.7202530806147986,0.09972982121076335,0.0711036385647761,1.4025979995370914,-0.05925598485157457,1.683033730020155,2026-01-05,2026-06-05,100,0.05564265432718285,0.14620596340073888,0.12308733829276808,1.187822934743964,-0.04998050205688731,2.9252599990758137,2.404569647968295
2020_2025_to_2026,base__risk_balanced__balanced,base,risk_balanced,balanced,0.45,0.35,0.2,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.7491419721597015,0.10294406423897495,0.07539451318662697,1.365405251495603,-0.07514346031866703,1.3699670444029544,2026-01-05,2026-06-05,100,0.0613919120201285,0.16200219988756803,0.13951108909273482,1.1612137855212576,-0.04812969399118883,3.3659511717906625,2.06656997211091
2020_2025_to_2026,base__risk_balanced__defensive,base,risk_balanced,defensive,0.45,0.35,0.2,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.6390518123166204,0.09045048476476691,0.06686599950105637,1.3527126707099912,-0.05993658140270064,1.5091031661791003,2026-01-05,2026-06-05,100,0.060585373767311435,0.15977834811553615,0.11662246301992575,1.370047793350385,-0.04226214886933588,3.7806489350442476,2.200716453215129
2020_2025_to_2026,base__risk_defensive__balanced,base,risk_defensive,balanced,0.45,0.35,0.2,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.794277401898603,0.10787936367952122,0.07136714643259948,1.5116110013086288,-0.07072337256314976,1.5253707476010767,2026-01-05,2026-06-05,100,0.07188961428363672,0.19118210034738126,0.1366744845380137,1.398813399542818,-0.04204288873644568,4.547311236053373,2.2997542438135774
2020_2025_to_2026,base__risk_defensive__defensive,base,risk_defensive,defensive,0.45,0.35,0.2,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.6252368152471399,0.08883419070010978,0.06182685312616004,1.4368221283855453,-0.056380804821569486,1.57561054655475,2026-01-05,2026-06-05,100,0.06311311899249405,0.1667566454885867,0.10468535726773136,1.5929319041449979,-0.0312816259602573,5.3308177043114,2.310248303686793
2020_2025_to_2026,mom_heavy__risk_light__balanced,mom_heavy,risk_light,balanced,0.35,0.45,0.2,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.8311728808604373,0.11183817770843674,0.08367306124051824,1.336609131425918,-0.07509733588049794,1.4892429458004255,2026-01-05,2026-06-05,100,0.08457025926683337,0.2270136151966351,0.1548052626746999,1.466446368000229,-0.060819727786920574,3.7325654595490465,2.175917932427354
2020_2025_to_2026,mom_heavy__risk_light__defensive,mom_heavy,risk_light,defensive,0.35,0.45,0.2,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.6345043588739505,0.08991969734183458,0.0719011755545351,1.250601212682996,-0.05866456438546441,1.5327770398328295,2026-01-05,2026-06-05,100,0.047699857104145815,0.12459707443627988,0.12359782919266137,1.0080846504355745,-0.05683596544669556,2.192222362319772,2.1737052126525125
2020_2025_to_2026,mom_heavy__risk_balanced__balanced,mom_heavy,risk_balanced,balanced,0.35,0.45,0.2,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.7642372198892624,0.10460621368217282,0.07826178454769692,1.3366193255971592,-0.0746156814645016,1.4019333688179103,2026-01-05,2026-06-05,100,0.05917417363966426,0.15589345377285047,0.15320300726133781,1.0175613165799233,-0.05971794622301829,2.6104959000207764,2.0852382977253257
2020_2025_to_2026,mom_heavy__risk_balanced__defensive,mom_heavy,risk_balanced,defensive,0.35,0.45,0.2,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.6493829349699105,0.09165185382628716,0.06426194063625514,1.4262229387853134,-0.0564652312464351,1.6231555561383368,2026-01-05,2026-06-05,100,0.05536362997937316,0.1454426530882369,0.11256221856037271,1.2921089771363095,-0.04092656949977391,3.553746499301398,2.3538603368209197
2020_2025_to_2026,mom_heavy__risk_defensive__balanced,mom_heavy,risk_defensive,balanced,0.35,0.45,0.2,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.7442534893401913,0.10240325354993751,0.07225709083547241,1.4172069808775885,-0.07504617124108215,1.364536682637307,2026-01-05,2026-06-05,100,0.05203049024537365,0.1363480830345314,0.1447022373662998,0.9422665849276354,-0.05971794622301818,2.283201142338955,2.086818714230529
2020_2025_to_2026,mom_heavy__risk_defensive__defensive,mom_heavy,risk_defensive,defensive,0.35,0.45,0.2,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.621170975887724,0.08835634744867749,0.061151063963330435,1.444886510914362,-0.05619490860525511,1.5723194439080335,2026-01-05,2026-06-05,100,0.059497547128921635,0.15678297463802027,0.10800901676809418,1.4515730198215626,-0.033196846630044186,4.722827333127682,2.3108434187869262
2020_2025_to_2026,hit_quality__risk_light__balanced,hit_quality,risk_light,balanced,0.4,0.3,0.3,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.7455654302203005,0.10254851559059475,0.08041097105467485,1.2753050267340713,-0.0733044351688118,1.398940123533278,2026-01-05,2026-06-05,100,0.06417151477489824,0.16968604077686522,0.14399644754725854,1.1784043541850264,-0.04849122690193686,3.499314239254432,2.051214677111205
2020_2025_to_2026,hit_quality__risk_light__defensive,hit_quality,risk_light,defensive,0.4,0.3,0.3,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.6815420706156812,0.09535221263718618,0.06943749507382624,1.373209280314725,-0.055752673299421796,1.7102715797158927,2026-01-05,2026-06-05,100,0.05777974027418731,0.15206243684103038,0.1163684152955084,1.306732900459973,-0.04274794046406405,3.557187438512068,2.4166759895421377
2020_2025_to_2026,hit_quality__risk_balanced__balanced,hit_quality,risk_balanced,balanced,0.4,0.3,0.3,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.7550834235539681,0.10359968865300462,0.07490812604757002,1.3830233663463183,-0.07108335248594255,1.4574395414663721,2026-01-05,2026-06-05,100,0.06861329655844961,0.1820282218537168,0.12966650222272147,1.4038184013096637,-0.042485223151886964,4.284506667246541,2.1652093927230625
2020_2025_to_2026,hit_quality__risk_balanced__defensive,hit_quality,risk_balanced,defensive,0.4,0.3,0.3,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.5736838321363862,0.08270087552493566,0.06374861882734374,1.2972967422074204,-0.056590214291802,1.4613988754044391,2026-01-05,2026-06-05,100,0.06975018942641698,0.18519982201376783,0.10253737445963082,1.806168950490159,-0.025653988575644937,7.219143388470615,2.1231025771247163
2020_2025_to_2026,hit_quality__risk_defensive__balanced,hit_quality,risk_defensive,balanced,0.4,0.3,0.3,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.689273943338994,0.09623316096233814,0.0681440022749078,1.4122029488980195,-0.07108335248594266,1.353807292380717,2026-01-05,2026-06-05,100,0.08101498543424013,0.216902883424003,0.11497015134276495,1.886601703926979,-0.03793518947064067,5.717722422129234,2.072483671067925
2020_2025_to_2026,hit_quality__risk_defensive__defensive,hit_quality,risk_defensive,defensive,0.4,0.3,0.3,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.57243384115763,0.0825501170138796,0.05981533190787874,1.3800829048481178,-0.05735366425940791,1.4393172272395591,2026-01-05,2026-06-05,100,0.06137188792624504,0.1619469567466505,0.09609302846291863,1.685314318188486,-0.024532704067057876,6.60126809926796,2.1419569060408543
2020_2025_to_2026,eff_heavy__risk_light__balanced,eff_heavy,risk_light,balanced,0.55,0.3,0.15,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.7909722685466969,0.10752146205530866,0.08018914461894854,1.3408480981589315,-0.06901179371832988,1.558015757337871,2026-01-05,2026-06-05,100,0.07211356642350131,0.1918093678827919,0.14129854190102137,1.3574759180257714,-0.03847885512675997,4.984799242361003,2.2476946405858262
2020_2025_to_2026,eff_heavy__risk_light__defensive,eff_heavy,risk_light,defensive,0.55,0.3,0.15,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.6857429490841551,0.09583126265039343,0.07164245201817535,1.3376323667157777,-0.05925598485157446,1.617241918945967,2026-01-05,2026-06-05,100,0.06231023183991469,0.16453739387402644,0.11996556379131137,1.3715385371776432,-0.042031491349378,3.9146218369066106,2.304345741203265
2020_2025_to_2026,eff_heavy__risk_balanced__balanced,eff_heavy,risk_balanced,balanced,0.55,0.3,0.15,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.7401085595629056,0.10194372160071885,0.07769365847357265,1.3121240987177198,-0.06973598550984161,1.4618524547320244,2026-01-05,2026-06-05,100,0.07071472474672436,0.18789461511621708,0.1314205473283758,1.4297202297197222,-0.03888260325206916,4.8323568743103165,2.1340183721363233
2020_2025_to_2026,eff_heavy__risk_balanced__defensive,eff_heavy,risk_balanced,defensive,0.55,0.3,0.15,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.6692319864123162,0.09394271711933322,0.0688465762149878,1.364522715348654,-0.059535568004883355,1.5779259401980954,2026-01-05,2026-06-05,100,0.05995552756016753,0.15804347233425609,0.11053304365300767,1.4298300952464147,-0.035020773343918066,4.512849296107932,2.277390872429647
2020_2025_to_2026,eff_heavy__risk_defensive__balanced,eff_heavy,risk_defensive,balanced,0.55,0.3,0.15,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1438,0.7530429757658539,0.10337473696503197,0.07352600362761554,1.4059615899782916,-0.06777466922826081,1.5252709919818623,2026-01-05,2026-06-05,100,0.08473386258158788,0.22748009636625421,0.12452526593067949,1.8267786434030782,-0.03888260325206894,5.8504338017581174,2.2460518208393934
2020_2025_to_2026,eff_heavy__risk_defensive__defensive,eff_heavy,risk_defensive,defensive,0.55,0.3,0.15,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1438,0.6307904051896986,0.08948529328855792,0.06396774426383872,1.3989127538946906,-0.05780228028279821,1.5481273896246006,2026-01-05,2026-06-05,100,0.06722103559646864,0.17815119942168156,0.09993432983568032,1.782682684865265,-0.024154135315606617,7.3755983020668685,2.2634252730748257
