date,alpha_set,fold,stitched_nav
2024-12-05,B_40_40_20,2020_2023_to_2024,1.0510583993685312
2024-12-06,B_40_40_20,2020_2023_to_2024,1.052490890443921
2024-12-09,B_40_40_20,2020_2023_to_2024,1.0521343818119988
2024-12-10,B_40_40_20,2020_2023_to_2024,1.054281584526943
2024-12-11,B_40_40_20,2020_2023_to_2024,1.0561868520090376
2024-12-12,B_40_40_20,2020_2023_to_2024,1.058842033704732
2024-12-13,B_40_40_20,2020_2023_to_2024,1.0544033137846438
2024-12-16,B_40_40_20,2020_2023_to_2024,1.055167986882719
2024-12-17,B_40_40_20,2020_2023_to_2024,1.0543205479559727
2024-12-18,B_40_40_20,2020_2023_to_2024,1.0508617317630038
2024-12-19,B_40_40_20,2020_2023_to_2024,1.0499238082314089
2024-12-20,B_40_40_20,2020_2023_to_2024,1.050642579108869
2024-12-23,B_40_40_20,2020_2023_to_2024,1.0546786955072132
2024-12-24,B_40_40_20,2020_2023_to_2024,1.0574303383943677
2024-12-25,B_40_40_20,2020_2023_to_2024,1.0588954313165004
2024-12-26,B_40_40_20,2020_2023_to_2024,1.059884242620187
2024-12-27,B_40_40_20,2020_2023_to_2024,1.0579569048356205
2024-12-30,B_40_40_20,2020_2023_to_2024,1.0564290838198778
2024-12-31,B_40_40_20,2020_2023_to_2024,1.0527254012020626
2025-01-02,B_40_40_20,2020_2024_to_2025,1.0527254012020626
2025-01-03,B_40_40_20,2020_2024_to_2025,1.0513213487834718
2025-01-06,B_40_40_20,2020_2024_to_2025,1.0507962230956498
2025-01-07,B_40_40_20,2020_2024_to_2025,1.0531926686594164
2025-01-08,B_40_40_20,2020_2024_to_2025,1.0526746867209689
2025-01-09,B_40_40_20,2020_2024_to_2025,1.0521222657173808
2025-01-10,B_40_40_20,2020_2024_to_2025,1.0487307090733917
2025-01-13,B_40_40_20,2020_2024_to_2025,1.047374658572005
2025-01-14,B_40_40_20,2020_2024_to_2025,1.0537682738048786
2025-01-15,B_40_40_20,2020_2024_to_2025,1.0538203370907613
2025-01-16,B_40_40_20,2020_2024_to_2025,1.0561459213860402
2025-01-17,B_40_40_20,2020_2024_to_2025,1.0568134847663895
2025-01-20,B_40_40_20,2020_2024_to_2025,1.0584392222644774
2025-01-21,B_40_40_20,2020_2024_to_2025,1.060643866228833
2025-01-22,B_40_40_20,2020_2024_to_2025,1.059070439911613
2025-01-23,B_40_40_20,2020_2024_to_2025,1.0596303450818056
2025-01-24,B_40_40_20,2020_2024_to_2025,1.0635663557001562
2025-01-27,B_40_40_20,2020_2024_to_2025,1.06296811011094
2025-02-05,B_40_40_20,2020_2024_to_2025,1.0632395504088992
2025-02-06,B_40_40_20,2020_2024_to_2025,1.066955840076688
2025-02-07,B_40_40_20,2020_2024_to_2025,1.068380732809517
2025-02-10,B_40_40_20,2020_2024_to_2025,1.072439118279723
2025-02-11,B_40_40_20,2020_2024_to_2025,1.0718380762828408
2025-02-12,B_40_40_20,2020_2024_to_2025,1.075687886408578
2025-02-13,B_40_40_20,2020_2024_to_2025,1.075713894479008
2025-02-14,B_40_40_20,2020_2024_to_2025,1.081887011567324
2025-02-17,B_40_40_20,2020_2024_to_2025,1.0806451842603846
2025-02-18,B_40_40_20,2020_2024_to_2025,1.0839771608705735
2025-02-19,B_40_40_20,2020_2024_to_2025,1.0849797966171102
2025-02-20,B_40_40_20,2020_2024_to_2025,1.0824463072769155
2025-02-21,B_40_40_20,2020_2024_to_2025,1.0872539147381473
2025-02-24,B_40_40_20,2020_2024_to_2025,1.0856445611213306
2025-02-25,B_40_40_20,2020_2024_to_2025,1.0830742081841518
2025-02-26,B_40_40_20,2020_2024_to_2025,1.0878932654128946
2025-02-27,B_40_40_20,2020_2024_to_2025,1.086465867203071
2025-02-28,B_40_40_20,2020_2024_to_2025,1.0798824048279434
2025-03-03,B_40_40_20,2020_2024_to_2025,1.0810231025194448
2025-03-04,B_40_40_20,2020_2024_to_2025,1.078523660001361
2025-03-05,B_40_40_20,2020_2024_to_2025,1.090143690132596
2025-03-06,B_40_40_20,2020_2024_to_2025,1.1110020055748386
2025-03-07,B_40_40_20,2020_2024_to_2025,1.1050495938791027
2025-03-10,B_40_40_20,2020_2024_to_2025,1.0962204614877438
2025-03-11,B_40_40_20,2020_2024_to_2025,1.0992319740517402
2025-03-12,B_40_40_20,2020_2024_to_2025,1.0951644547931056
2025-03-13,B_40_40_20,2020_2024_to_2025,1.0878834990393225
2025-03-14,B_40_40_20,2020_2024_to_2025,1.104616183638739
2025-03-17,B_40_40_20,2020_2024_to_2025,1.1043923941487954
2025-03-18,B_40_40_20,2020_2024_to_2025,1.1161476378392916
2025-03-19,B_40_40_20,2020_2024_to_2025,1.1139023885005193
2025-03-20,B_40_40_20,2020_2024_to_2025,1.10453063281751
2025-03-21,B_40_40_20,2020_2024_to_2025,1.0863574195079975
2025-03-24,B_40_40_20,2020_2024_to_2025,1.0893359148566994
2025-03-25,B_40_40_20,2020_2024_to_2025,1.0755257069693467
2025-03-26,B_40_40_20,2020_2024_to_2025,1.0789542654435254
2025-03-27,B_40_40_20,2020_2024_to_2025,1.0841317009513753
2025-03-28,B_40_40_20,2020_2024_to_2025,1.07933031879606
2025-03-31,B_40_40_20,2020_2024_to_2025,1.071079222914845
2025-04-01,B_40_40_20,2020_2024_to_2025,1.0699216155928122
2025-04-02,B_40_40_20,2020_2024_to_2025,1.0704615138848792
2025-04-03,B_40_40_20,2020_2024_to_2025,1.0695122825668504
2025-04-07,B_40_40_20,2020_2024_to_2025,1.0441565380370892
2025-04-08,B_40_40_20,2020_2024_to_2025,1.0478913252419773
2025-04-09,B_40_40_20,2020_2024_to_2025,1.0488038324356024
2025-04-10,B_40_40_20,2020_2024_to_2025,1.0544253506750614
2025-04-11,B_40_40_20,2020_2024_to_2025,1.0596712313422831
2025-04-14,B_40_40_20,2020_2024_to_2025,1.0647615109918862
2025-04-15,B_40_40_20,2020_2024_to_2025,1.065548172406009
2025-04-16,B_40_40_20,2020_2024_to_2025,1.065644416018072
2025-04-17,B_40_40_20,2020_2024_to_2025,1.0672977170217806
2025-04-18,B_40_40_20,2020_2024_to_2025,1.0680850001204345
2025-04-21,B_40_40_20,2020_2024_to_2025,1.0692675327841639
2025-04-22,B_40_40_20,2020_2024_to_2025,1.0762951494388338
2025-04-23,B_40_40_20,2020_2024_to_2025,1.0731570479324708
2025-04-24,B_40_40_20,2020_2024_to_2025,1.0756684117687667
2025-04-25,B_40_40_20,2020_2024_to_2025,1.074274573308962
2025-04-28,B_40_40_20,2020_2024_to_2025,1.072986062047278
2025-04-29,B_40_40_20,2020_2024_to_2025,1.0736791365094887
2025-04-30,B_40_40_20,2020_2024_to_2025,1.0721186576349024
2025-05-06,B_40_40_20,2020_2024_to_2025,1.0742020208343177
2025-05-07,B_40_40_20,2020_2024_to_2025,1.076455254115065
2025-05-08,B_40_40_20,2020_2024_to_2025,1.0761044100431059
2025-05-09,B_40_40_20,2020_2024_to_2025,1.075441735602372
2025-05-12,B_40_40_20,2020_2024_to_2025,1.0736856440051499
2025-05-13,B_40_40_20,2020_2024_to_2025,1.0757985654998552
2025-05-14,B_40_40_20,2020_2024_to_2025,1.0768347481394214
2025-05-15,B_40_40_20,2020_2024_to_2025,1.072999136650487
2025-05-16,B_40_40_20,2020_2024_to_2025,1.073218034842571
2025-05-19,B_40_40_20,2020_2024_to_2025,1.0738164055064874
2025-05-20,B_40_40_20,2020_2024_to_2025,1.0742906498121327
2025-05-21,B_40_40_20,2020_2024_to_2025,1.0762556520498232
2025-05-22,B_40_40_20,2020_2024_to_2025,1.0772105144911746
2025-05-23,B_40_40_20,2020_2024_to_2025,1.074660005000163
2025-05-26,B_40_40_20,2020_2024_to_2025,1.0747834750319596
2025-05-27,B_40_40_20,2020_2024_to_2025,1.074315329224254
2025-05-28,B_40_40_20,2020_2024_to_2025,1.07335062743902
2025-05-29,B_40_40_20,2020_2024_to_2025,1.0739519564308722
2025-05-30,B_40_40_20,2020_2024_to_2025,1.074269868318173
2025-06-03,B_40_40_20,2020_2024_to_2025,1.077510540774684
2025-06-04,B_40_40_20,2020_2024_to_2025,1.0793276780554901
2025-06-05,B_40_40_20,2020_2024_to_2025,1.0793640612137216
2025-06-06,B_40_40_20,2020_2024_to_2025,1.0793003240417525
2025-06-09,B_40_40_20,2020_2024_to_2025,1.0825546150013359
2025-06-10,B_40_40_20,2020_2024_to_2025,1.0833472807920814
2025-06-11,B_40_40_20,2020_2024_to_2025,1.084914314438113
2025-06-12,B_40_40_20,2020_2024_to_2025,1.086649664741013
2025-06-13,B_40_40_20,2020_2024_to_2025,1.0846639604371187
2025-06-16,B_40_40_20,2020_2024_to_2025,1.0870895654941082
2025-06-17,B_40_40_20,2020_2024_to_2025,1.084405593604352
2025-06-18,B_40_40_20,2020_2024_to_2025,1.0838545766258216
2025-06-19,B_40_40_20,2020_2024_to_2025,1.0798699235215248
2025-06-20,B_40_40_20,2020_2024_to_2025,1.0809661334358949
2025-06-23,B_40_40_20,2020_2024_to_2025,1.084022673534796
2025-06-24,B_40_40_20,2020_2024_to_2025,1.0878212023828915
2025-06-25,B_40_40_20,2020_2024_to_2025,1.0921633387133924
2025-06-26,B_40_40_20,2020_2024_to_2025,1.0910294510054819
2025-06-27,B_40_40_20,2020_2024_to_2025,1.0903392539665215
2025-06-30,B_40_40_20,2020_2024_to_2025,1.0911898357591472
2025-07-01,B_40_40_20,2020_2024_to_2025,1.0908204261745422
2025-07-02,B_40_40_20,2020_2024_to_2025,1.0847674395145679
2025-07-03,B_40_40_20,2020_2024_to_2025,1.0891915539918904
2025-07-04,B_40_40_20,2020_2024_to_2025,1.0869499554961568
2025-07-07,B_40_40_20,2020_2024_to_2025,1.0863622134744584
2025-07-08,B_40_40_20,2020_2024_to_2025,1.0976936678146163
2025-07-09,B_40_40_20,2020_2024_to_2025,1.093882058228922
2025-07-10,B_40_40_20,2020_2024_to_2025,1.0949802460121127
2025-07-11,B_40_40_20,2020_2024_to_2025,1.10365920951411
2025-07-14,B_40_40_20,2020_2024_to_2025,1.101466869326701
2025-07-15,B_40_40_20,2020_2024_to_2025,1.1072935516779243
2025-07-16,B_40_40_20,2020_2024_to_2025,1.107738411234929
2025-07-17,B_40_40_20,2020_2024_to_2025,1.115417234244216
2025-07-18,B_40_40_20,2020_2024_to_2025,1.1188774801319517
2025-07-21,B_40_40_20,2020_2024_to_2025,1.1228115029120438
2025-07-22,B_40_40_20,2020_2024_to_2025,1.1249686621353616
2025-07-23,B_40_40_20,2020_2024_to_2025,1.1255364023710417
2025-07-24,B_40_40_20,2020_2024_to_2025,1.136923520061899
2025-07-25,B_40_40_20,2020_2024_to_2025,1.1418751357022552
2025-07-28,B_40_40_20,2020_2024_to_2025,1.1451203059266162
2025-07-29,B_40_40_20,2020_2024_to_2025,1.1527779762962507
2025-07-30,B_40_40_20,2020_2024_to_2025,1.146002697420266
2025-07-31,B_40_40_20,2020_2024_to_2025,1.1393670278167667
2025-08-01,B_40_40_20,2020_2024_to_2025,1.1340852518627935
2025-08-04,B_40_40_20,2020_2024_to_2025,1.1415058197411028
2025-08-05,B_40_40_20,2020_2024_to_2025,1.1542023509223562
2025-08-06,B_40_40_20,2020_2024_to_2025,1.1591865147116973
2025-08-07,B_40_40_20,2020_2024_to_2025,1.1516182129373809
2025-08-08,B_40_40_20,2020_2024_to_2025,1.1395917166892682
2025-08-11,B_40_40_20,2020_2024_to_2025,1.1512199410890103
2025-08-12,B_40_40_20,2020_2024_to_2025,1.1623336050928812
2025-08-13,B_40_40_20,2020_2024_to_2025,1.1928309380080278
2025-08-14,B_40_40_20,2020_2024_to_2025,1.193353435762938
2025-08-15,B_40_40_20,2020_2024_to_2025,1.212687412486873
2025-08-18,B_40_40_20,2020_2024_to_2025,1.2382636517663026
2025-08-19,B_40_40_20,2020_2024_to_2025,1.2346996093775773
2025-08-20,B_40_40_20,2020_2024_to_2025,1.2423157914613403
2025-08-21,B_40_40_20,2020_2024_to_2025,1.2462137341408865
2025-08-22,B_40_40_20,2020_2024_to_2025,1.2923695085038078
2025-08-25,B_40_40_20,2020_2024_to_2025,1.3223355974884665
2025-08-26,B_40_40_20,2020_2024_to_2025,1.310093460218148
2025-08-27,B_40_40_20,2020_2024_to_2025,1.2973896972749495
2025-08-28,B_40_40_20,2020_2024_to_2025,1.333053262531872
2025-08-29,B_40_40_20,2020_2024_to_2025,1.3334309886266291
2025-09-01,B_40_40_20,2020_2024_to_2025,1.3688453529637623
2025-09-02,B_40_40_20,2020_2024_to_2025,1.3279552841788242
2025-09-03,B_40_40_20,2020_2024_to_2025,1.320941117750414
2025-09-04,B_40_40_20,2020_2024_to_2025,1.2642260702137436
2025-09-05,B_40_40_20,2020_2024_to_2025,1.313103453623957
2025-09-08,B_40_40_20,2020_2024_to_2025,1.3062345322892113
2025-09-09,B_40_40_20,2020_2024_to_2025,1.2852282195994162
2025-09-10,B_40_40_20,2020_2024_to_2025,1.2987658950884562
2025-09-11,B_40_40_20,2020_2024_to_2025,1.3561592883056302
2025-09-12,B_40_40_20,2020_2024_to_2025,1.3578353899682638
2025-09-15,B_40_40_20,2020_2024_to_2025,1.3553676736183533
2025-09-16,B_40_40_20,2020_2024_to_2025,1.3618565007344055
2025-09-17,B_40_40_20,2020_2024_to_2025,1.3747202398099476
2025-09-18,B_40_40_20,2020_2024_to_2025,1.3652698354327053
2025-09-19,B_40_40_20,2020_2024_to_2025,1.362768584809378
2025-09-22,B_40_40_20,2020_2024_to_2025,1.3857092272653173
2025-09-23,B_40_40_20,2020_2024_to_2025,1.3793339480552367
2025-09-24,B_40_40_20,2020_2024_to_2025,1.4014554503306325
2025-09-25,B_40_40_20,2020_2024_to_2025,1.4175236029818745
2025-09-26,B_40_40_20,2020_2024_to_2025,1.3900360595155337
2025-09-29,B_40_40_20,2020_2024_to_2025,1.4191103547003334
2025-09-30,B_40_40_20,2020_2024_to_2025,1.4308840290689122
2025-10-09,B_40_40_20,2020_2024_to_2025,1.4573011766184747
2025-10-10,B_40_40_20,2020_2024_to_2025,1.407359492545745
2025-10-13,B_40_40_20,2020_2024_to_2025,1.4170921382322506
2025-10-14,B_40_40_20,2020_2024_to_2025,1.389163552439484
2025-10-15,B_40_40_20,2020_2024_to_2025,1.4164191796990588
2025-10-16,B_40_40_20,2020_2024_to_2025,1.4172453793277306
2025-10-17,B_40_40_20,2020_2024_to_2025,1.395467791765721
2025-10-20,B_40_40_20,2020_2024_to_2025,1.4011963150508193
2025-10-21,B_40_40_20,2020_2024_to_2025,1.4254415268803278
2025-10-22,B_40_40_20,2020_2024_to_2025,1.400223086339633
2025-10-23,B_40_40_20,2020_2024_to_2025,1.3982627115538642
2025-10-24,B_40_40_20,2020_2024_to_2025,1.4215288172833058
2025-10-27,B_40_40_20,2020_2024_to_2025,1.4328762570195193
2025-10-28,B_40_40_20,2020_2024_to_2025,1.4125149748810748
2025-10-29,B_40_40_20,2020_2024_to_2025,1.4347255316124077
2025-10-30,B_40_40_20,2020_2024_to_2025,1.4232904184838138
2025-10-31,B_40_40_20,2020_2024_to_2025,1.411429583211599
2025-11-03,B_40_40_20,2020_2024_to_2025,1.4082622096447903
2025-11-04,B_40_40_20,2020_2024_to_2025,1.4020774489367696
2025-11-05,B_40_40_20,2020_2024_to_2025,1.4042517522653164
2025-11-06,B_40_40_20,2020_2024_to_2025,1.4126902225334614
2025-11-07,B_40_40_20,2020_2024_to_2025,1.4131064941997344
2025-11-10,B_40_40_20,2020_2024_to_2025,1.4201398647866446
2025-11-11,B_40_40_20,2020_2024_to_2025,1.4225461907324157
2025-11-12,B_40_40_20,2020_2024_to_2025,1.422955641077511
2025-11-13,B_40_40_20,2020_2024_to_2025,1.430172098966266
2025-11-14,B_40_40_20,2020_2024_to_2025,1.4218923445607639
2025-11-17,B_40_40_20,2020_2024_to_2025,1.4195228234741084
2025-11-18,B_40_40_20,2020_2024_to_2025,1.4080104290069155
2025-11-19,B_40_40_20,2020_2024_to_2025,1.411070473386035
2025-11-20,B_40_40_20,2020_2024_to_2025,1.4080363626786805
2025-11-21,B_40_40_20,2020_2024_to_2025,1.3900394779048648
2025-11-24,B_40_40_20,2020_2024_to_2025,1.3953404143382937
2025-11-25,B_40_40_20,2020_2024_to_2025,1.403697072397834
2025-11-26,B_40_40_20,2020_2024_to_2025,1.4043798006058823
2025-11-27,B_40_40_20,2020_2024_to_2025,1.4055501856489396
2025-11-28,B_40_40_20,2020_2024_to_2025,1.4086950962058649
2025-12-01,B_40_40_20,2020_2024_to_2025,1.4118864000017224
2025-12-02,B_40_40_20,2020_2024_to_2025,1.415267826138727
2025-12-03,B_40_40_20,2020_2024_to_2025,1.4069916183112
2025-12-04,B_40_40_20,2020_2024_to_2025,1.410953961523696
2025-12-05,B_40_40_20,2020_2024_to_2025,1.414485125596685
2025-12-08,B_40_40_20,2020_2024_to_2025,1.407668839360343
2025-12-09,B_40_40_20,2020_2024_to_2025,1.4008503261413057
2025-12-10,B_40_40_20,2020_2024_to_2025,1.399576551141151
2025-12-11,B_40_40_20,2020_2024_to_2025,1.3959929670146127
2025-12-12,B_40_40_20,2020_2024_to_2025,1.403452984510625
2025-12-15,B_40_40_20,2020_2024_to_2025,1.3974126275420649
2025-12-16,B_40_40_20,2020_2024_to_2025,1.3860165845242516
2025-12-17,B_40_40_20,2020_2024_to_2025,1.392416406295062
2025-12-18,B_40_40_20,2020_2024_to_2025,1.3957653358408297
2025-12-19,B_40_40_20,2020_2024_to_2025,1.3986581026840605
2025-12-22,B_40_40_20,2020_2024_to_2025,1.4021116544468581
2025-12-23,B_40_40_20,2020_2024_to_2025,1.4026102563055625
2025-12-24,B_40_40_20,2020_2024_to_2025,1.4023316824894843
2025-12-25,B_40_40_20,2020_2024_to_2025,1.4018049467769598
2025-12-26,B_40_40_20,2020_2024_to_2025,1.4012725031096915
2025-12-29,B_40_40_20,2020_2024_to_2025,1.398033762378412
2025-12-30,B_40_40_20,2020_2024_to_2025,1.3996859810170625
2025-12-31,B_40_40_20,2020_2024_to_2025,1.3945761593114128
2026-01-05,B_40_40_20,2020_2025_to_2026,1.3945761593114128
2026-01-06,B_40_40_20,2020_2025_to_2026,1.4102389753431714
2026-01-07,B_40_40_20,2020_2025_to_2026,1.415710084127752
2026-01-08,B_40_40_20,2020_2025_to_2026,1.413674033390877
2026-01-09,B_40_40_20,2020_2025_to_2026,1.4254450146979274
2026-01-12,B_40_40_20,2020_2025_to_2026,1.4405645952871637
2026-01-13,B_40_40_20,2020_2025_to_2026,1.4324362170200282
2026-01-14,B_40_40_20,2020_2025_to_2026,1.4403801668540632
2026-01-15,B_40_40_20,2020_2025_to_2026,1.4454553966064647
2026-01-16,B_40_40_20,2020_2025_to_2026,1.4449914272870314
2026-01-19,B_40_40_20,2020_2025_to_2026,1.4465416215365943
2026-01-20,B_40_40_20,2020_2025_to_2026,1.4404683740454116
2026-01-21,B_40_40_20,2020_2025_to_2026,1.4543574624629902
2026-01-22,B_40_40_20,2020_2025_to_2026,1.4571063939754623
2026-01-23,B_40_40_20,2020_2025_to_2026,1.4683008501866037
2026-01-26,B_40_40_20,2020_2025_to_2026,1.4744413812079817
2026-01-27,B_40_40_20,2020_2025_to_2026,1.4813967292968642
2026-01-28,B_40_40_20,2020_2025_to_2026,1.4999761281621715
2026-01-29,B_40_40_20,2020_2025_to_2026,1.4989801125149733
2026-01-30,B_40_40_20,2020_2025_to_2026,1.480422733439433
2026-02-02,B_40_40_20,2020_2025_to_2026,1.4442964968677756
2026-02-03,B_40_40_20,2020_2025_to_2026,1.471794253066536
2026-02-04,B_40_40_20,2020_2025_to_2026,1.4622036890355512
2026-02-05,B_40_40_20,2020_2025_to_2026,1.4295930340185055
2026-02-06,B_40_40_20,2020_2025_to_2026,1.42579324260021
2026-02-09,B_40_40_20,2020_2025_to_2026,1.4564293010980875
2026-02-10,B_40_40_20,2020_2025_to_2026,1.456199793410553
2026-02-11,B_40_40_20,2020_2025_to_2026,1.457912714234636
2026-02-12,B_40_40_20,2020_2025_to_2026,1.4736853435607822
2026-02-13,B_40_40_20,2020_2025_to_2026,1.4529470453783506
2026-02-24,B_40_40_20,2020_2025_to_2026,1.4777960992208963
2026-02-25,B_40_40_20,2020_2025_to_2026,1.4898286326830348
2026-02-26,B_40_40_20,2020_2025_to_2026,1.4986562139506598
2026-02-27,B_40_40_20,2020_2025_to_2026,1.5092065840735962
2026-03-02,B_40_40_20,2020_2025_to_2026,1.5262809711577927
2026-03-03,B_40_40_20,2020_2025_to_2026,1.5036665266178542
2026-03-04,B_40_40_20,2020_2025_to_2026,1.4963028012062416
2026-03-05,B_40_40_20,2020_2025_to_2026,1.5082724484464678
2026-03-06,B_40_40_20,2020_2025_to_2026,1.510485789877819
2026-03-09,B_40_40_20,2020_2025_to_2026,1.5050671436460572
2026-03-10,B_40_40_20,2020_2025_to_2026,1.516779687273321
2026-03-11,B_40_40_20,2020_2025_to_2026,1.5231847017035753
2026-03-12,B_40_40_20,2020_2025_to_2026,1.5192596266704468
2026-03-13,B_40_40_20,2020_2025_to_2026,1.5109886995475277
2026-03-16,B_40_40_20,2020_2025_to_2026,1.5039746805454117
2026-03-17,B_40_40_20,2020_2025_to_2026,1.4897894183361935
2026-03-18,B_40_40_20,2020_2025_to_2026,1.5013172883194603
2026-03-19,B_40_40_20,2020_2025_to_2026,1.4847153805131088
2026-03-20,B_40_40_20,2020_2025_to_2026,1.4863242406087829
2026-03-23,B_40_40_20,2020_2025_to_2026,1.4640628498724784
2026-03-24,B_40_40_20,2020_2025_to_2026,1.4751949973915328
2026-03-25,B_40_40_20,2020_2025_to_2026,1.487686015697503
2026-03-26,B_40_40_20,2020_2025_to_2026,1.4795047762932154
2026-03-27,B_40_40_20,2020_2025_to_2026,1.4834651629655984
2026-03-30,B_40_40_20,2020_2025_to_2026,1.4792465243719843
2026-03-31,B_40_40_20,2020_2025_to_2026,1.4652078365298005
2026-04-01,B_40_40_20,2020_2025_to_2026,1.47856000002434
2026-04-02,B_40_40_20,2020_2025_to_2026,1.4751622154778148
2026-04-03,B_40_40_20,2020_2025_to_2026,1.4735092427258225
2026-04-07,B_40_40_20,2020_2025_to_2026,1.4745130369819759
2026-04-08,B_40_40_20,2020_2025_to_2026,1.4848198738007377
2026-04-09,B_40_40_20,2020_2025_to_2026,1.4833028544185485
2026-04-10,B_40_40_20,2020_2025_to_2026,1.490765805739459
2026-04-13,B_40_40_20,2020_2025_to_2026,1.4933512673189662
2026-04-14,B_40_40_20,2020_2025_to_2026,1.498789137236362
2026-04-15,B_40_40_20,2020_2025_to_2026,1.4976977884718456
2026-04-16,B_40_40_20,2020_2025_to_2026,1.5041891069788302
2026-04-17,B_40_40_20,2020_2025_to_2026,1.506775671865417
2026-04-20,B_40_40_20,2020_2025_to_2026,1.5073449066776328
2026-04-21,B_40_40_20,2020_2025_to_2026,1.5102853402271177
2026-04-22,B_40_40_20,2020_2025_to_2026,1.513752061425001
2026-04-23,B_40_40_20,2020_2025_to_2026,1.5113870070974278
2026-04-24,B_40_40_20,2020_2025_to_2026,1.5091390264052724
2026-04-27,B_40_40_20,2020_2025_to_2026,1.509462826130686
2026-04-28,B_40_40_20,2020_2025_to_2026,1.50699908880183
2026-04-29,B_40_40_20,2020_2025_to_2026,1.5144630806355255
2026-04-30,B_40_40_20,2020_2025_to_2026,1.511969150278862
2026-05-06,B_40_40_20,2020_2025_to_2026,1.5134986541679816
2026-05-07,B_40_40_20,2020_2025_to_2026,1.5284217288604396
2026-05-08,B_40_40_20,2020_2025_to_2026,1.5208931169720163
2026-05-11,B_40_40_20,2020_2025_to_2026,1.5484707812836167
2026-05-12,B_40_40_20,2020_2025_to_2026,1.5477285994806802
2026-05-13,B_40_40_20,2020_2025_to_2026,1.5701337366717163
2026-05-14,B_40_40_20,2020_2025_to_2026,1.5475175154828145
2026-05-15,B_40_40_20,2020_2025_to_2026,1.5356369389103557
2026-05-18,B_40_40_20,2020_2025_to_2026,1.540969609285022
2026-05-19,B_40_40_20,2020_2025_to_2026,1.5456964487663716
2026-05-20,B_40_40_20,2020_2025_to_2026,1.5630457386415966
2026-05-21,B_40_40_20,2020_2025_to_2026,1.5324141457772376
2026-05-22,B_40_40_20,2020_2025_to_2026,1.5615563028455715
2026-05-25,B_40_40_20,2020_2025_to_2026,1.5874547055268327
2026-05-26,B_40_40_20,2020_2025_to_2026,1.5870672870225604
2026-05-27,B_40_40_20,2020_2025_to_2026,1.57732930503873
2026-05-28,B_40_40_20,2020_2025_to_2026,1.5949145708390584
2026-05-29,B_40_40_20,2020_2025_to_2026,1.5651091316680432
2026-06-01,B_40_40_20,2020_2025_to_2026,1.5395257434011145
2026-06-02,B_40_40_20,2020_2025_to_2026,1.5596943864560424
2026-06-03,B_40_40_20,2020_2025_to_2026,1.5775289278565476
2026-06-04,B_40_40_20,2020_2025_to_2026,1.5804453697960774
2026-06-05,B_40_40_20,2020_2025_to_2026,1.5469190774620207
