file,path,exists,size_mb,pandas_readable,pandas_error,duckdb_readable,duckdb_error,columns,rows,nonnull_rate_json,date_min,date_max,n_code,duplicate_key_rows_est,key_fields,list_date_min,list_date_max,n_tracking_index,n_index_code,report_date_min,report_date_max,n_industry,delist_date_min,delist_date_max
part_0090_2026.parquet,data/raw/stock_daily_parts/part_0090_2026.parquet,True,0.0978,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.8974, ""amount"": 0.8974}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0091_2025.parquet,data/raw/stock_daily_parts/part_0091_2025.parquet,True,0.3175,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9246, ""amount"": 0.9246}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0091_2026.parquet,data/raw/stock_daily_parts/part_0091_2026.parquet,True,0.1031,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9118, ""amount"": 0.9118}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0092_2025.parquet,data/raw/stock_daily_parts/part_0092_2025.parquet,True,0.3016,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.91, ""amount"": 0.91}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0092_2026.parquet,data/raw/stock_daily_parts/part_0092_2026.parquet,True,0.0975,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9, ""amount"": 0.9}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0093_2025.parquet,data/raw/stock_daily_parts/part_0093_2025.parquet,True,0.2968,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.8769, ""amount"": 0.8769}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0093_2026.parquet,data/raw/stock_daily_parts/part_0093_2026.parquet,True,0.0962,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.875, ""amount"": 0.875}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0094_2025.parquet,data/raw/stock_daily_parts/part_0094_2025.parquet,True,0.2944,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.8742, ""amount"": 0.8742}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0094_2026.parquet,data/raw/stock_daily_parts/part_0094_2026.parquet,True,0.0972,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.875, ""amount"": 0.875}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0095_2025.parquet,data/raw/stock_daily_parts/part_0095_2025.parquet,True,0.3078,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9868, ""total_mv"": 0.9868, ""float_mv"": 0.9868, ""turnover"": 0.959, ""amount"": 0.959}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0095_2026.parquet,data/raw/stock_daily_parts/part_0095_2026.parquet,True,0.1026,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.975, ""amount"": 0.975}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0096_2025.parquet,data/raw/stock_daily_parts/part_0096_2025.parquet,True,0.3307,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9806, ""total_mv"": 0.9806, ""float_mv"": 0.9806, ""turnover"": 0.9608, ""amount"": 0.9608}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0096_2026.parquet,data/raw/stock_daily_parts/part_0096_2026.parquet,True,0.1042,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9721, ""amount"": 0.9721}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0097_2025.parquet,data/raw/stock_daily_parts/part_0097_2025.parquet,True,0.3341,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9962, ""amount"": 0.9962}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0097_2026.parquet,data/raw/stock_daily_parts/part_0097_2026.parquet,True,0.1097,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0098_2025.parquet,data/raw/stock_daily_parts/part_0098_2025.parquet,True,0.2963,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.975, ""total_mv"": 0.975, ""float_mv"": 0.975, ""turnover"": 0.8977, ""amount"": 0.8977}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0098_2026.parquet,data/raw/stock_daily_parts/part_0098_2026.parquet,True,0.0959,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.975, ""total_mv"": 0.975, ""float_mv"": 0.975, ""turnover"": 0.9, ""amount"": 0.9}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0099_2025.parquet,data/raw/stock_daily_parts/part_0099_2025.parquet,True,0.3103,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9734, ""amount"": 0.9734}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0099_2026.parquet,data/raw/stock_daily_parts/part_0099_2026.parquet,True,0.1021,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9684, ""amount"": 0.9684}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0100_2025.parquet,data/raw/stock_daily_parts/part_0100_2025.parquet,True,0.3435,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0100_2026.parquet,data/raw/stock_daily_parts/part_0100_2026.parquet,True,0.1063,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0101_2025.parquet,data/raw/stock_daily_parts/part_0101_2025.parquet,True,0.3237,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0101_2026.parquet,data/raw/stock_daily_parts/part_0101_2026.parquet,True,0.1077,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9971, ""amount"": 0.9971}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0102_2025.parquet,data/raw/stock_daily_parts/part_0102_2025.parquet,True,0.334,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.991, ""total_mv"": 0.991, ""float_mv"": 0.991, ""turnover"": 0.9608, ""amount"": 0.9608}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0102_2026.parquet,data/raw/stock_daily_parts/part_0102_2026.parquet,True,0.1044,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.95, ""amount"": 0.95}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0103_2025.parquet,data/raw/stock_daily_parts/part_0103_2025.parquet,True,0.362,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9897, ""total_mv"": 0.9897, ""float_mv"": 0.9897, ""turnover"": 0.9877, ""amount"": 0.9877}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0103_2026.parquet,data/raw/stock_daily_parts/part_0103_2026.parquet,True,0.1097,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9768, ""amount"": 0.9768}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0104_2025.parquet,data/raw/stock_daily_parts/part_0104_2025.parquet,True,0.3578,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9721, ""total_mv"": 0.9721, ""float_mv"": 0.9721, ""turnover"": 0.9708, ""amount"": 0.9708}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0104_2026.parquet,data/raw/stock_daily_parts/part_0104_2026.parquet,True,0.1109,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9963, ""amount"": 0.9963}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0105_2025.parquet,data/raw/stock_daily_parts/part_0105_2025.parquet,True,0.3405,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.975, ""total_mv"": 0.975, ""float_mv"": 0.975, ""turnover"": 0.9235, ""amount"": 0.9235}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0105_2026.parquet,data/raw/stock_daily_parts/part_0105_2026.parquet,True,0.1065,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.95, ""amount"": 0.95}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0106_2025.parquet,data/raw/stock_daily_parts/part_0106_2025.parquet,True,0.3645,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9861, ""total_mv"": 0.9861, ""float_mv"": 0.9861, ""turnover"": 0.9842, ""amount"": 0.9842}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0106_2026.parquet,data/raw/stock_daily_parts/part_0106_2026.parquet,True,0.111,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9982, ""amount"": 0.9982}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0107_2025.parquet,data/raw/stock_daily_parts/part_0107_2025.parquet,True,0.3578,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9514, ""total_mv"": 0.9514, ""float_mv"": 0.9514, ""turnover"": 0.9508, ""amount"": 0.9508}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0107_2026.parquet,data/raw/stock_daily_parts/part_0107_2026.parquet,True,0.1133,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9996, ""amount"": 0.9996}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0108_2025.parquet,data/raw/stock_daily_parts/part_0108_2025.parquet,True,0.375,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9988, ""amount"": 0.9988}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0108_2026.parquet,data/raw/stock_daily_parts/part_0108_2026.parquet,True,0.1141,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0109_2025.parquet,data/raw/stock_daily_parts/part_0109_2025.parquet,True,0.343,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9307, ""total_mv"": 0.9307, ""float_mv"": 0.9307, ""turnover"": 0.9243, ""amount"": 0.9243}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0109_2026.parquet,data/raw/stock_daily_parts/part_0109_2026.parquet,True,0.117,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0110_2025.parquet,data/raw/stock_daily_parts/part_0110_2025.parquet,True,0.3523,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9517, ""total_mv"": 0.9517, ""float_mv"": 0.9517, ""turnover"": 0.9436, ""amount"": 0.9436}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0110_2026.parquet,data/raw/stock_daily_parts/part_0110_2026.parquet,True,0.1119,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9739, ""amount"": 0.9739}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0111_2025.parquet,data/raw/stock_daily_parts/part_0111_2025.parquet,True,0.3535,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9746, ""amount"": 0.9746}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0111_2026.parquet,data/raw/stock_daily_parts/part_0111_2026.parquet,True,0.1092,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.975, ""amount"": 0.975}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0112_2025.parquet,data/raw/stock_daily_parts/part_0112_2025.parquet,True,0.3664,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9744, ""amount"": 0.9744}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0112_2026.parquet,data/raw/stock_daily_parts/part_0112_2026.parquet,True,0.1113,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9713, ""amount"": 0.9713}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0113_2025.parquet,data/raw/stock_daily_parts/part_0113_2025.parquet,True,0.3678,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9985, ""amount"": 0.9985}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0113_2026.parquet,data/raw/stock_daily_parts/part_0113_2026.parquet,True,0.1125,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0114_2025.parquet,data/raw/stock_daily_parts/part_0114_2025.parquet,True,0.3662,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9984, ""amount"": 0.9984}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0114_2026.parquet,data/raw/stock_daily_parts/part_0114_2026.parquet,True,0.1119,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9949, ""amount"": 0.9949}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0115_2025.parquet,data/raw/stock_daily_parts/part_0115_2025.parquet,True,0.3579,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9964, ""amount"": 0.9964}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0115_2026.parquet,data/raw/stock_daily_parts/part_0115_2026.parquet,True,0.1137,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9963, ""amount"": 0.9963}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0116_2025.parquet,data/raw/stock_daily_parts/part_0116_2025.parquet,True,0.3699,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9765, ""amount"": 0.9765}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0116_2026.parquet,data/raw/stock_daily_parts/part_0116_2026.parquet,True,0.1099,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9665, ""amount"": 0.9665}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
