path,name,size,mtime,index_code,date,duckdb_rows,duckdb_ok,columns,pandas_ok,pandas_rows,pandas_error
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-03-31.parquet,tushare_000016.SH_2023-03-31.parquet,4559,2026-06-12 15:05:35.560522,000016.SH,2023-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-04-28.parquet,tushare_000016.SH_2023-04-28.parquet,4569,2026-06-12 15:05:38.326284,000016.SH,2023-04-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-05-31.parquet,tushare_000016.SH_2023-05-31.parquet,4561,2026-06-12 15:05:41.793949,000016.SH,2023-05-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-06-30.parquet,tushare_000016.SH_2023-06-30.parquet,4560,2026-06-12 15:05:46.764669,000016.SH,2023-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-07-31.parquet,tushare_000016.SH_2023-07-31.parquet,4576,2026-06-12 15:05:52.333485,000016.SH,2023-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-08-31.parquet,tushare_000016.SH_2023-08-31.parquet,4571,2026-06-12 15:05:54.700615,000016.SH,2023-08-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-09-28.parquet,tushare_000016.SH_2023-09-28.parquet,4557,2026-06-12 15:05:58.736160,000016.SH,2023-09-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-10-31.parquet,tushare_000016.SH_2023-10-31.parquet,4524,2026-06-12 15:06:02.818534,000016.SH,2023-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-11-30.parquet,tushare_000016.SH_2023-11-30.parquet,4549,2026-06-12 15:06:12.517580,000016.SH,2023-11-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-12-29.parquet,tushare_000016.SH_2023-12-29.parquet,4553,2026-06-12 15:06:17.591710,000016.SH,2023-12-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-01-31.parquet,tushare_000016.SH_2024-01-31.parquet,4539,2026-06-12 15:06:20.379753,000016.SH,2024-01-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-02-29.parquet,tushare_000016.SH_2024-02-29.parquet,4561,2026-06-12 15:06:25.897316,000016.SH,2024-02-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-03-29.parquet,tushare_000016.SH_2024-03-29.parquet,4570,2026-06-12 15:06:32.191821,000016.SH,2024-03-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-04-30.parquet,tushare_000016.SH_2024-04-30.parquet,4557,2026-06-12 15:06:34.667390,000016.SH,2024-04-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-05-31.parquet,tushare_000016.SH_2024-05-31.parquet,4549,2026-06-12 15:06:36.429174,000016.SH,2024-05-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-06-28.parquet,tushare_000016.SH_2024-06-28.parquet,4544,2026-06-12 15:06:38.168604,000016.SH,2024-06-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-07-31.parquet,tushare_000016.SH_2024-07-31.parquet,4544,2026-06-12 15:06:39.806368,000016.SH,2024-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-08-30.parquet,tushare_000016.SH_2024-08-30.parquet,4544,2026-06-12 15:06:41.533449,000016.SH,2024-08-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-09-30.parquet,tushare_000016.SH_2024-09-30.parquet,4561,2026-06-12 15:06:44.360111,000016.SH,2024-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-10-31.parquet,tushare_000016.SH_2024-10-31.parquet,4574,2026-06-12 15:06:46.156832,000016.SH,2024-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-11-29.parquet,tushare_000016.SH_2024-11-29.parquet,4548,2026-06-12 15:06:48.079420,000016.SH,2024-11-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2024-12-31.parquet,tushare_000016.SH_2024-12-31.parquet,4557,2026-06-12 15:06:49.848897,000016.SH,2024-12-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-01-27.parquet,tushare_000016.SH_2025-01-27.parquet,4576,2026-06-12 15:06:54.756505,000016.SH,2025-01-27,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-02-28.parquet,tushare_000016.SH_2025-02-28.parquet,4556,2026-06-12 15:07:00.690145,000016.SH,2025-02-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-03-31.parquet,tushare_000016.SH_2025-03-31.parquet,4556,2026-06-12 15:07:02.384792,000016.SH,2025-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-04-30.parquet,tushare_000016.SH_2025-04-30.parquet,4568,2026-06-12 15:07:04.061869,000016.SH,2025-04-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-05-30.parquet,tushare_000016.SH_2025-05-30.parquet,4555,2026-06-12 15:07:06.890718,000016.SH,2025-05-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-06-30.parquet,tushare_000016.SH_2025-06-30.parquet,4548,2026-06-12 15:07:09.549117,000016.SH,2025-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-07-31.parquet,tushare_000016.SH_2025-07-31.parquet,4584,2026-06-12 15:07:17.175766,000016.SH,2025-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-08-29.parquet,tushare_000016.SH_2025-08-29.parquet,4543,2026-06-12 15:07:22.850621,000016.SH,2025-08-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-09-30.parquet,tushare_000016.SH_2025-09-30.parquet,4573,2026-06-12 15:07:29.164694,000016.SH,2025-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-10-31.parquet,tushare_000016.SH_2025-10-31.parquet,4578,2026-06-12 15:07:32.012949,000016.SH,2025-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-11-28.parquet,tushare_000016.SH_2025-11-28.parquet,4553,2026-06-12 15:07:35.134451,000016.SH,2025-11-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2025-12-31.parquet,tushare_000016.SH_2025-12-31.parquet,4555,2026-06-12 15:07:40.438432,000016.SH,2025-12-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2026-01-30.parquet,tushare_000016.SH_2026-01-30.parquet,4543,2026-06-12 15:07:42.618741,000016.SH,2026-01-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2026-02-27.parquet,tushare_000016.SH_2026-02-27.parquet,4538,2026-06-12 15:07:45.396526,000016.SH,2026-02-27,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2026-03-31.parquet,tushare_000016.SH_2026-03-31.parquet,4579,2026-06-12 15:07:48.015098,000016.SH,2026-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-01-30.parquet,tushare_000050.SH_2014-01-30.parquet,4387,2026-06-12 15:07:52.933052,000050.SH,2014-01-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-02-28.parquet,tushare_000050.SH_2014-02-28.parquet,4424,2026-06-12 15:07:57.509418,000050.SH,2014-02-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-03-31.parquet,tushare_000050.SH_2014-03-31.parquet,4377,2026-06-12 15:08:01.358761,000050.SH,2014-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-04-30.parquet,tushare_000050.SH_2014-04-30.parquet,4408,2026-06-12 15:08:05.852625,000050.SH,2014-04-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-05-30.parquet,tushare_000050.SH_2014-05-30.parquet,4400,2026-06-12 15:08:09.869142,000050.SH,2014-05-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-06-30.parquet,tushare_000050.SH_2014-06-30.parquet,4337,2026-06-12 15:08:13.384720,000050.SH,2014-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-07-31.parquet,tushare_000050.SH_2014-07-31.parquet,4407,2026-06-12 15:08:17.984314,000050.SH,2014-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-08-29.parquet,tushare_000050.SH_2014-08-29.parquet,4393,2026-06-12 15:08:25.065680,000050.SH,2014-08-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-09-30.parquet,tushare_000050.SH_2014-09-30.parquet,4408,2026-06-12 15:08:27.729854,000050.SH,2014-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-10-31.parquet,tushare_000050.SH_2014-10-31.parquet,4403,2026-06-12 15:08:30.486826,000050.SH,2014-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-11-28.parquet,tushare_000050.SH_2014-11-28.parquet,4441,2026-06-12 15:08:33.618381,000050.SH,2014-11-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-12-31.parquet,tushare_000050.SH_2014-12-31.parquet,4411,2026-06-12 15:08:35.397949,000050.SH,2014-12-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-01-30.parquet,tushare_000050.SH_2015-01-30.parquet,4411,2026-06-12 15:08:39.402240,000050.SH,2015-01-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-02-27.parquet,tushare_000050.SH_2015-02-27.parquet,4404,2026-06-12 15:08:43.996999,000050.SH,2015-02-27,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-03-31.parquet,tushare_000050.SH_2015-03-31.parquet,4419,2026-06-12 15:08:46.764747,000050.SH,2015-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-04-30.parquet,tushare_000050.SH_2015-04-30.parquet,4412,2026-06-12 15:08:49.403175,000050.SH,2015-04-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-05-29.parquet,tushare_000050.SH_2015-05-29.parquet,4430,2026-06-12 15:08:52.193605,000050.SH,2015-05-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-06-30.parquet,tushare_000050.SH_2015-06-30.parquet,4524,2026-06-12 15:08:55.398041,000050.SH,2015-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-07-31.parquet,tushare_000050.SH_2015-07-31.parquet,4542,2026-06-12 15:08:57.165228,000050.SH,2015-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-08-31.parquet,tushare_000050.SH_2015-08-31.parquet,4534,2026-06-12 15:08:59.833561,000050.SH,2015-08-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-09-30.parquet,tushare_000050.SH_2015-09-30.parquet,4523,2026-06-12 15:09:02.528637,000050.SH,2015-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-10-30.parquet,tushare_000050.SH_2015-10-30.parquet,4535,2026-06-12 15:09:05.343705,000050.SH,2015-10-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
