date,S0 三因子·原风险层(现状),S1 三因子·松风险层,S2 +low_corr(0.20)·松,S3 ++resid_mom(0.20)·松,S4 +++dd_resil(0.15)·松
2020-06-04,1.0662042167284407,1.0865301906238984,1.0741369053005523,1.0822942904530926,1.0757520177162072
2020-06-05,1.0688774888223496,1.0910121195312628,1.0768002022072038,1.0849931640045543,1.0784345770664283
2020-06-08,1.0674410057909731,1.0885684026208875,1.0747959329064458,1.0829767642455828,1.0764303660783725
2020-06-09,1.0714929130281483,1.0954552440869278,1.0794160226878857,1.0879175024315788,1.0813412383979222
2020-06-10,1.0750671606536846,1.101486606382572,1.084778583087463,1.0936284604626685,1.0870176747232634
2020-06-11,1.0713420532527291,1.0951255217612879,1.082808731928074,1.0916903238580509,1.0850912538029847
2020-06-12,1.0738467325815804,1.0992748277251574,1.086160450565303,1.0954283213753495,1.0888066558030902
2020-06-15,1.072030753081958,1.0961765262465706,1.0852389461412069,1.0949762356808017,1.0883573028845908
2020-06-16,1.0804409959369723,1.1105093097219139,1.0927374084854071,1.1024219373698891,1.0957579966570725
2020-06-17,1.0834141883448802,1.1155428016241584,1.095928819966794,1.1055699215550172,1.0988869518486153
2020-06-18,1.08166402777608,1.1125393657495337,1.0945246361853034,1.1040591030661324,1.0973852659835441
2020-06-19,1.0884155420762538,1.1240532468793971,1.1018214089084268,1.1119250901508968,1.1052037046026948
2020-06-22,1.0903719898426447,1.127360306446321,1.1042676416387056,1.114307200231934,1.1075714152602325
2020-06-23,1.0952555033811195,1.1357755986135143,1.111135212196679,1.1214326688795273,1.1146538117418892
2020-06-24,1.0957733051079184,1.136487295220345,1.1112266694965305,1.1215012191201301,1.1147219476087176
2020-06-29,1.0957236191471589,1.1364014084423488,1.11219679481095,1.1226998315588943,1.1159133146526299
2020-06-30,1.1024760301740082,1.1480121256448146,1.1207348008165527,1.1315464253879737,1.1247064324261367
2020-07-01,1.1057811584217638,1.1550782322260522,1.1222822621472013,1.133236665424941,1.126461340232874
2020-07-02,1.1164415233964573,1.1662138492837963,1.1317855690538785,1.1389602638781822,1.1268881539310474
2020-07-03,1.133927352399465,1.1844792178876786,1.1467683172167067,1.148398942058391,1.1304116227990126
2020-07-06,1.1647345575735804,1.2166598458729945,1.1714065211247449,1.164799222320406,1.1409150322719908
2020-07-07,1.1740386672164567,1.2263787440807281,1.1786821945165,1.1725259363788325,1.149844515497345
2020-07-08,1.1967645135308238,1.25011773636389,1.1972946304134984,1.1853828972482878,1.1582141347769928
2020-07-09,1.2184331693895585,1.2727524073504572,1.2142706928398885,1.1999829217302378,1.1728178656580621
2020-07-10,1.214912366903987,1.269074643192443,1.212848954305934,1.2008715847896072,1.176170141905014
2020-07-13,1.2399640044904658,1.2952431133615836,1.2326884244328213,1.2176812322209325,1.190105286145036
2020-07-14,1.23378647049411,1.2887901773591188,1.2281721641132917,1.2146153659654193,1.1873711088615617
2020-07-15,1.2272644823243797,1.2819774309957757,1.223878771851077,1.2137162057551467,1.188925803126959
2020-07-16,1.1785098227726643,1.2310492292093071,1.1821081977703576,1.1785060772406182,1.1574896978605989
2020-07-17,1.1795690592741697,1.232155687766997,1.183056307659678,1.1798689696137004,1.1614561729954478
2020-07-20,1.1961864397896023,1.249513891389664,1.1955213640765512,1.1888116092252234,1.1680889488845239
2020-07-21,1.209182400404029,1.2630892277916845,1.207331169047062,1.2009115695259844,1.1807106691754434
2020-07-22,1.224100339912264,1.2786722272526458,1.2205056619457013,1.2121889176379936,1.1912246638509925
2020-07-23,1.2343699550149363,1.2893996743321086,1.2290117567050125,1.220010106596345,1.1971152276842385
2020-07-24,1.1935201929847044,1.2467287800476736,1.1942441925730254,1.1920837084671891,1.1740671406304803
2020-07-27,1.2077600195960003,1.2616034355110177,1.20511180531974,1.201600075048181,1.184866901353657
2020-07-28,1.2138538613702314,1.2679689481899372,1.2105914714264598,1.2056202545407748,1.1880237775271416
2020-07-29,1.2395420103134094,1.2948023061690106,1.2328662168731257,1.2234989377182037,1.2033705929041056
2020-07-30,1.2346399852446097,1.2896817428390308,1.228656313139363,1.2207287429236078,1.2018187321677973
2020-07-31,1.2511495591264508,1.3069273336767875,1.243201164523484,1.2320786007739353,1.213016211632445
2020-08-03,1.2663968383467727,1.322854355216206,1.2563307592620856,1.2424525556845403,1.2226990732519574
2020-08-04,1.2619764913526992,1.3182369437574797,1.252281744329119,1.2385651092936036,1.2188734325240536
2020-08-05,1.2756442201469553,1.3325139965847743,1.2634339879066925,1.2485097799023246,1.228659994981869
2020-08-06,1.2727790967859536,1.329521142527052,1.2616648671839492,1.2444740826439715,1.2246884603947836
2020-08-07,1.2670231544898551,1.3235085932974542,1.258542412646979,1.2401415385930807,1.2204247985176275
2020-08-10,1.2623838293662135,1.31866244139685,1.2552655033616358,1.2374465432069457,1.2177726502758541
2020-08-11,1.2496256056564279,1.3053354405008708,1.2454350980403794,1.2276004059296406,1.2080830545894903
2020-08-12,1.2272329652872986,1.2819445088907104,1.2259466173442148,1.2091346038837298,1.1899108363063144
2020-08-13,1.2275794867717236,1.2823064787258893,1.2271488675475646,1.2095834942311263,1.190352589843898
2020-08-14,1.2352304630657431,1.2902985448821918,1.2341182886996216,1.216146954197498,1.1968116987905473
2020-08-17,1.2449629206283712,1.3004648872827986,1.2422743787404151,1.2235399987213273,1.2040872029105545
2020-08-18,1.2558068961893187,1.3117923005108547,1.2504042976425855,1.2316236161502612,1.212042300667535
2020-08-19,1.2408990025497881,1.2962197947756873,1.2377504816184128,1.2186628937077464,1.1992876379267854
2020-08-20,1.2323355827474582,1.287274607265708,1.2300424378721533,1.2118050278059793,1.192538803740552
2020-08-21,1.2369093897196077,1.2920523201356522,1.2335332108120358,1.2160660196233528,1.1967320509775592
2020-08-24,1.2419080113838208,1.2972737864551784,1.2368092902579135,1.219434228845334,1.2000467097751066
2020-08-25,1.2411940112140498,1.2965279552863012,1.235202160513889,1.2188491431181376,1.1994709261983876
2020-08-26,1.2378221275498973,1.2930057489325413,1.232200309526395,1.2163827491270194,1.1970437448678675
2020-08-27,1.2465843510636296,1.3021586030660455,1.2397126686618856,1.2234783048478863,1.2040264898945632
2020-08-28,1.2583894711897077,1.314490009857158,1.24873985992841,1.2326909453930837,1.2130926606753138
2020-08-31,1.2584264840318546,1.3145286727769872,1.2497555012245025,1.2329730305449629,1.2133702610168342
2020-09-01,1.2630707376751447,1.3193799729166615,1.2532347181098713,1.2358062725439556,1.2161584579186937
2020-09-02,1.262874981146609,1.319175489323135,1.2525836081155428,1.235450322915527,1.2158081674558403
2020-09-03,1.2527956614225715,1.308646821222569,1.2425120114718904,1.2254760129461515,1.2059924368671067
2020-09-04,1.2452941623195235,1.3008108961328697,1.235408994042532,1.2180951021629642,1.198728873576043
2020-09-07,1.236390000509744,1.291509775920825,1.226705608817592,1.208530696980402,1.1893165307872418
2020-09-08,1.2331139504320212,1.2880876755317563,1.223128092360112,1.2045212731828778,1.185370851944957
2020-09-09,1.2292050817899285,1.2840045447542736,1.219566598387435,1.1998565503163432,1.18078029249076
2020-09-10,1.226647394159557,1.2813328322873219,1.2174792977737394,1.1978108963898577,1.1787671619702709
2020-09-11,1.2295511145932945,1.2843660041223957,1.2204288142419006,1.2015255969873881,1.1824228033524937
2020-09-14,1.2331434322561423,1.2881184716915837,1.2236836207275674,1.2043158819004187,1.1851687261337396
2020-09-15,1.2376252784481527,1.292800124057559,1.228130690631758,1.2090008998558643,1.1897792580096518
2020-09-16,1.232468950478655,1.2874139206931556,1.2229380058265742,1.2032441863292214,1.184114069216889
2020-09-17,1.2252665990698253,1.2798904796670347,1.2157189539968103,1.1957219474792478,1.1767114248031751
2020-09-18,1.23009409982638,1.2849331962999622,1.219900096702085,1.1995890983838025,1.1805170927182123
2020-09-21,1.2262919752551,1.2809615683742652,1.2164512064685544,1.1962316457894986,1.1772130195310628
2020-09-22,1.2242163561285984,1.2787934156135183,1.2137062952430724,1.19383876020715,1.1748581779151401
2020-09-23,1.2211792980053606,1.275620961731989,1.210343342873483,1.1914973698405384,1.1725540128037408
2020-09-24,1.2140692927297774,1.268193983742456,1.2032326964908848,1.1843785706207333,1.1655483938214313
2020-09-25,1.2183172587195032,1.2726313292412454,1.2079453004415497,1.189171502814236,1.170265124230446
2020-09-28,1.2217860015223365,1.2762547128323187,1.2110748069793345,1.1916588630307194,1.1727129384488832
2020-09-29,1.2219696336499972,1.2764465315043796,1.2122047366163997,1.1934386461045603,1.1744644251394762
2020-09-30,1.2240332525968383,1.2786021491028088,1.2141732021765044,1.1956530696400858,1.1766436420377686
2020-10-09,1.2325382445357702,1.287778867799939,1.2230312973727337,1.2051892791352634,1.1860133785177778
2020-10-12,1.2407632443489045,1.3021015889460108,1.233898110611464,1.2160758881312705,1.196292818082683
2020-10-13,1.242472971549627,1.3050222912249083,1.2349947987821275,1.2180372617149127,1.1983509644141261
2020-10-14,1.2411645684345165,1.3026619747984929,1.2322926458591899,1.2155863916318295,1.1964351464591685
2020-10-15,1.2400886112694038,1.3007798600476237,1.2313474664115696,1.2132427796773404,1.195562939618599
2020-10-16,1.23965376405304,1.2998803825450742,1.2322945753322256,1.2122335211869009,1.1958432816800086
2020-10-19,1.2380548274130265,1.2970860184632695,1.2313695977240506,1.2096504866420281,1.1944181251832777
2020-10-20,1.2396960501781407,1.2998823915814928,1.2306417371936018,1.211459320659449,1.1950865009211484
2020-10-21,1.239175394741919,1.2989029370808107,1.2313784143410487,1.211497016409867,1.1971302977932472
2020-10-22,1.238637344359225,1.2979629635772691,1.2301555471466976,1.2106483294190438,1.1964626314672353
2020-10-23,1.2351066236035746,1.2916576679111549,1.226236982623795,1.2046599885486033,1.1924394435579697
2020-10-26,1.2337813188842024,1.289347691899932,1.2238451895565456,1.2032835341866892,1.1900089930366373
2020-10-27,1.2353923050073776,1.2920846073368077,1.2269300876042408,1.2074257382290614,1.1926357498463307
2020-10-28,1.2377082482941337,1.2960525174892268,1.2282165865052026,1.2116350030729308,1.1958814371738968
2020-10-29,1.2398190252547334,1.2997363121118202,1.2280908639176427,1.213236542255133,1.1975714812245446
2020-10-30,1.2345661400637509,1.2904193446325196,1.221547809168492,1.2042081925659822,1.1889732714113235
2020-11-02,1.2358655717952842,1.294128114735474,1.2246778484031118,1.2079554026072683,1.1923221320355257
2020-11-03,1.2440546729796005,1.302703275593497,1.2301234310492064,1.213048145430972,1.195591519667179
2020-11-04,1.2465742498630208,1.3053416331596321,1.2324692230702878,1.2189822648229554,1.2013093778100736
2020-11-05,1.2563434815888448,1.315571416822421,1.2398281631715078,1.2265377469382226,1.2076818508999283
2020-11-06,1.2513879878595635,1.310382305721816,1.236555713511031,1.2228397786288734,1.205640720588114
2020-11-09,1.2659975998360995,1.3256806601995983,1.248724558887929,1.2301065876031017,1.2137371718842564
2020-11-10,1.259874669356677,1.319269075753176,1.2388718583382663,1.2199247103865796,1.2059777466651072
2020-11-11,1.2496657587746764,1.30857888540683,1.2283938645657184,1.2124756109260635,1.202008868880712
2020-11-12,1.2533232247557908,1.312408775698193,1.2318780560962486,1.2159223371813157,1.2056116506560126
2020-11-13,1.2506469670514775,1.3096063508904543,1.2304498707691958,1.21493825659645,1.2028373985257126
2020-11-16,1.2561886224956103,1.3154092571903777,1.2338315722861746,1.2182137041279009,1.2083562018725513
2020-11-17,1.2485365985695127,1.3073964930812472,1.2260017374026544,1.2096734482279285,1.2020554459775645
2020-11-18,1.2448877941980285,1.3035756727347043,1.2198920734781722,1.2022914593551592,1.1965577264541596
2020-11-19,1.2469217080107717,1.305705471564035,1.221608407447479,1.2049976740677217,1.1984935236599494
2020-11-20,1.2526000067903318,1.3116514629907743,1.226018018560597,1.209589678542738,1.202186554054794
2020-11-23,1.2574700664234775,1.3167511123665046,1.228360741233316,1.2111411295457126,1.2043765756732545
2020-11-24,1.25731427039442,1.3165879716285727,1.224544416701055,1.2081758119085861,1.2030382843533738
2020-11-25,1.2462268285050153,1.304977833279358,1.2130818245912094,1.1977659190904264,1.193889158382907
2020-11-26,1.2486012609335793,1.3074642038300648,1.2142695982625729,1.1978195235722615,1.1961671691450753
2020-11-27,1.2526348553253024,1.3116879543939595,1.2163403722123491,1.2001111795504973,1.1995329036398907
2020-11-30,1.2477854072358303,1.3066098882541126,1.209998260340716,1.195440010541677,1.1942316347853013
2020-12-01,1.257727361292953,1.317020536915553,1.2187171159409704,1.2047879723856283,1.2036398073618944
2020-12-02,1.2571659960370685,1.3164327071573207,1.2178678861015453,1.2036244707656671,1.2017292681332363
2020-12-03,1.2514840158310518,1.3104828607502437,1.2133641025459385,1.1997141145903667,1.198633756879267
2020-12-04,1.2557616372761977,1.3149621425610616,1.2163295119181392,1.2029602858658388,1.2018121968394082
2020-12-07,1.2517016907250837,1.310710797515105,1.2133188018647945,1.2003856081923352,1.1977191996179677
2020-12-08,1.2522808442500326,1.311317254136674,1.213870217282857,1.201048270862411,1.1974170207697952
2020-12-09,1.2456062694089904,1.3043280190994433,1.2085377313643464,1.1951753387901793,1.1953482528547599
2020-12-10,1.2466130595661724,1.3053822724727737,1.2096429983180137,1.1964041200341908,1.196204250769457
2020-12-11,1.2418663436613158,1.3004117816319183,1.205489517038212,1.1926200806440903,1.1924587263342403
2020-12-14,1.2466411272648283,1.3054116633699517,1.2097407916731688,1.1970490289863804,1.1977570745843555
2020-12-15,1.2460515693871475,1.3047943119021361,1.2095310064717175,1.1971162440742347,1.1975217142280237
2020-12-16,1.248875421832933,1.307751289526043,1.211317859876248,1.1993133395065652,1.2010060988106408
2020-12-17,1.2590813863798986,1.3184383949521092,1.21782176705604,1.2059627418931889,1.206796780932482
2020-12-18,1.2601180959210845,1.3195239782021664,1.2183800927036894,1.2060694939479075,1.2063273791884466
2020-12-21,1.2680573920874951,1.3278375574575851,1.2253608679360262,1.2136805367605492,1.2122494704846571
2020-12-22,1.2551489163775293,1.3143205360954804,1.2158103823086028,1.204845260459904,1.2049807329170519
2020-12-23,1.2616296174339345,1.3211067575354924,1.2221675049399123,1.2101540070556747,1.209004107635358
2020-12-24,1.2596129857608955,1.3189950555796277,1.2208923673683514,1.2089841992674863,1.2089347298207616
2020-12-25,1.2656968587968038,1.3253657412932953,1.2250972156930897,1.2135556653644557,1.2136024908451146
2020-12-28,1.271638714742381,1.3315877147897408,1.2289540763356857,1.2182816968685461,1.218394907276762
2020-12-29,1.269393243760357,1.3292363853288522,1.2285067695095147,1.2175630888322164,1.218494372798209
2020-12-30,1.2782989378569671,1.3385619215155389,1.2354487611576968,1.224859806174639,1.2244401241653406
2020-12-31,1.2911733443596392,1.3520432675420637,1.2461932422962774,1.2358645332981104,1.2330430735730944
2021-01-04,1.3013601079396127,1.3627102668078954,1.2548747311651987,1.2444786203252063,1.238195830143242
2021-01-05,1.3110938499789035,1.37290288769006,1.263033670336268,1.2521542929284726,1.245611411271614
2021-01-06,1.3140214435685815,1.3759684971377104,1.2655618400377016,1.2551330151180278,1.248446874361586
2021-01-07,1.3220172376038384,1.384341237747054,1.2724402188048598,1.263486031018736,1.2567179061785165
2021-01-08,1.3177674387996592,1.379891090222944,1.269865930473,1.2605597263040944,1.2539787286250899
2021-01-11,1.3056257405967355,1.367176994641973,1.259890600824222,1.2500115067146922,1.2436140326884288
2021-01-12,1.3167095305874994,1.3787833089306982,1.2694783171190605,1.2602776993874039,1.2536718482442002
2021-01-13,1.312685350692792,1.37456941669246,1.2675595181532353,1.2576069082467123,1.2508061340514183
2021-01-14,1.303583816427177,1.365038807822718,1.2604523555943297,1.2492898805243957,1.2424062558916407
2021-01-15,1.3009194808484217,1.3622488671865787,1.2572630091543542,1.2457298599283448,1.239260526828946
2021-01-18,1.302681196327704,1.364093635407278,1.2580926862806803,1.2471030482318088,1.2408239445490648
2021-01-19,1.2968854734482467,1.3580246841437307,1.254484132077766,1.24242570704467,1.236042949955404
2021-01-20,1.3075915514063443,1.369235479881003,1.2628737211250183,1.2513477283483811,1.24483473230683
2021-01-21,1.3182100855537413,1.3803546047203357,1.2724244190673442,1.2612516187241485,1.2544322084241633
2021-01-22,1.325126431688309,1.387597008901062,1.2783106701251763,1.2671432481268925,1.2602350061326484
2021-01-25,1.3296204171482764,1.3923028547986123,1.2821825114934908,1.2721029425306782,1.2653875306279354
2021-01-26,1.3185718972042924,1.3807334732962575,1.2720370673312489,1.2598460609735718,1.2533483006052355
2021-01-27,1.3147977464159242,1.3767813973132823,1.2687816605246636,1.255932539308111,1.2494692247534032
2021-01-28,1.3038041119537975,1.3652694887649313,1.2582569104667383,1.2455262606662552,1.2392963777030257
2021-01-29,1.3008745273911544,1.362201794483664,1.2546818071427195,1.2403634985759784,1.2338720245289299
2021-02-01,1.3067941141878037,1.36840044899431,1.2604767573927003,1.245729813261287,1.2391730875680669
2021-02-02,1.3143126832463479,1.3762734667587808,1.26587503962358,1.251638402490971,1.2450505777597407
2021-02-03,1.315860869361608,1.377894639177793,1.2667920043242062,1.252417944493815,1.245826016751623
2021-02-04,1.3151692261884365,1.377170389796474,1.2676208342406772,1.2538996512118845,1.247299924712366
2021-02-05,1.3232579377851221,1.385640428389791,1.276498853439886,1.2623139306511457,1.255669916761535
2021-02-08,1.3314489366948183,1.3942175764378648,1.2837785757953963,1.2688972938727054,1.262218629365984
2021-02-09,1.3397122417341396,1.4028704393511722,1.2909172617138691,1.275988616008743,1.2692726273137802
2021-02-10,1.3481932499119165,1.4117512686052947,1.2978675411000993,1.2830613806356725,1.2763081654273376
2021-02-18,1.343478793258765,1.4068145578175006,1.2936419591421409,1.279250520697819,1.272517363420989
2021-02-19,1.342759787193189,1.4060616555720113,1.2926040857172287,1.2781176182895624,1.2713904238870644
2021-02-22,1.3229245271086476,1.3852912996981064,1.2757975405779003,1.2608045655273534,1.2541684959712431
2021-02-23,1.3221721431172706,1.3845034459876877,1.2760216754701394,1.2611751344176916,1.2545371144237427
2021-02-24,1.30891364973357,1.370619906031189,1.2645627328127718,1.2496432437785896,1.243065920287879
2021-02-25,1.3073915188719807,1.3690260171914603,1.263279506987386,1.247927340581349,1.2413590485085755
2021-02-26,1.295126514098596,1.356182801985178,1.2507729725297376,1.2352995942201774,1.2287977665348917
2021-03-01,1.3021783386816665,1.363567071489407,1.2558025419997523,1.2401000250494743,1.2335729309638648
2021-03-02,1.2945250684634797,1.3555530023341058,1.248308252520334,1.231914936306662,1.2254309232977754
2021-03-03,1.3074615734160733,1.3690993743244237,1.2627423195929623,1.246203535751638,1.2396443166859454
2021-03-04,1.2972840747688474,1.358442076769056,1.2537996030840952,1.2362107634933526,1.2297041399952662
2021-03-05,1.2917507569666662,1.3526479011734311,1.2469820478077804,1.2292745168644665,1.222804401336248
2021-03-08,1.2851929041929568,1.3457808908444475,1.2406211671629528,1.2224099862617777,1.215976001236093
2021-03-09,1.279117692645752,1.3394192749489722,1.2359628418403035,1.2175869877426493,1.2111783878991864
2021-03-10,1.2768863217554145,1.3370827103019018,1.233367692321149,1.2151723242757917,1.2087764336778049
2021-03-11,1.2867998336541158,1.3474635759532019,1.2436066143638018,1.225447849395684,1.2189978749997117
2021-03-12,1.2933337531302247,1.3543055246945743,1.2499678826242684,1.2308713810753613,1.2243928606743617
2021-03-15,1.2913411199547042,1.3522189525999657,1.248695952779992,1.2292333993751263,1.2227635002630968
2021-03-16,1.2960395397177606,1.3571388704688383,1.2524323741289618,1.232554364613087,1.2260669860622013
2021-03-17,1.295416088770458,1.3564860281067916,1.2511089006192349,1.2316695096223702,1.2251867883827172
2021-03-18,1.3002806508558218,1.3615799207632564,1.2556752147362966,1.2363896892769934,1.2298821240279183
2021-03-19,1.2898736897164413,1.350682343140904,1.2452263715379432,1.2258368218775237,1.219384800178967
2021-03-22,1.2925081119413577,1.3534409602147626,1.247190776049141,1.2273186945056573,1.2208588731765295
2021-03-23,1.288452569993069,1.3491942274182938,1.2429364799209774,1.2228611510894143,1.216424791420379
2021-03-24,1.2807974454200404,1.341178216488102,1.2350439092395593,1.2146375860915506,1.208244510013658
2021-03-25,1.28144494863106,1.3418562450123084,1.2359213905206148,1.2159096949194745,1.2095099232736124
2021-03-26,1.2889308205427952,1.3496950241848784,1.2431418529054008,1.223291574833117,1.2168529496885436
2021-03-29,1.2949028763755592,1.355948621285025,1.2486351048123063,1.228180577556775,1.221716219826025
2021-03-30,1.2985983019065732,1.3598182606574118,1.2527036272265946,1.2329556573825182,1.2264661666829275
2021-03-31,1.2951502235448078,1.35620762916835,1.2490229482810329,1.2288694094671284,1.2224014261653782
2021-04-01,1.2976533608209828,1.3588287721130756,1.2523166850582337,1.2322996512235427,1.2258136133211728
2021-04-02,1.302613527790319,1.3640227767647914,1.2562494562329711,1.2340028988704292,1.227507896160852
2021-04-06,1.3022992978596906,1.3636937330589078,1.2569755048238707,1.2363982398637305,1.2298906296098306
2021-04-07,1.3000105596767706,1.3612970966468403,1.2562295089744944,1.2344872946875909,1.22798974242797
2021-04-08,1.3028019995291416,1.364220133646972,1.257516338662202,1.2346235696853893,1.2281253001612622
2021-04-09,1.2995724755795603,1.3608383599041423,1.2569479421568988,1.2329907543263952,1.2265010788989195
2021-04-12,1.2933670156865935,1.3543403553511988,1.2539595690951748,1.229309464807841,1.2228391653359807
2021-04-13,1.2942351183277312,1.3552493830480707,1.2519784055282492,1.2285742801899673,1.2221078502601392
2021-04-14,1.2992011593299593,1.36044953865284,1.2545156436291596,1.2304761879930521,1.223999747635902
2021-04-15,1.2998677518016575,1.3611475563647846,1.2558083990833888,1.2315402927094514,1.225058251585056
2021-04-16,1.304401543805952,1.365895085410842,1.26187352072578,1.2366277484497454,1.2301189302093092
2021-04-19,1.3114904834714591,1.3733182197178118,1.26526684560193,1.2420532943096174,1.2355159194627963
2021-04-20,1.3099188462120046,1.3716724905948043,1.2635431821363114,1.241715700997299,1.2351801030259457
2021-04-21,1.3134944184182311,1.375416626384284,1.2666416483687044,1.2445875095148966,1.238036796178644
2021-04-22,1.3139573424612172,1.3759013741049806,1.2672609366519862,1.24446077604643,1.2379107297541705
2021-04-23,1.3186434240018134,1.380808372089251,1.268505673085164,1.2471546761865813,1.2405904509254349
2021-04-26,1.3161523472163403,1.3781998582042316,1.267584501631981,1.2458791304871029,1.2393216188834217
2021-04-27,1.3184716478879097,1.3806284979156225,1.2693260873264638,1.2470919670890386,1.2405280718885092
2021-04-28,1.3233276834016368,1.3857134620313711,1.2696096425086005,1.2497221304044586,1.2431443917049587
2021-04-29,1.3262228533756037,1.3887451193133244,1.2735061336427254,1.2541059762552311,1.2475051637925292
2021-04-30,1.3260496533951638,1.388563754147667,1.2705639763992516,1.2509970980008487,1.2444126486866487
2021-05-06,1.323272433758591,1.386206267070655,1.2746364859155708,1.254735081304414,1.2481309576347428
2021-05-07,1.3178509645820697,1.3766672951604966,1.2692331743559575,1.2510947036164088,1.2474460706562234
2021-05-10,1.3219185301177754,1.3836761896943808,1.2702642652433513,1.2529406643493983,1.250805892859919
2021-05-11,1.3214683535800764,1.3828908430660003,1.2689405835050078,1.2499410556753041,1.2472232423640506
2021-05-12,1.3265103300448267,1.391611458675572,1.2742350596419902,1.2548195152304122,1.2518215356021702
2021-05-13,1.3246634150462444,1.3883821986426705,1.2731105652779182,1.2521663835993206,1.2474610377750566
2021-05-14,1.3296045330118336,1.3968664180332833,1.279616885801259,1.2581279302628048,1.2517966708263328
2021-05-17,1.337732996365342,1.4110252027891343,1.2880669919990821,1.266406289845255,1.2595960647730136
2021-05-18,1.3371723874343364,1.4100396631576497,1.286952944052506,1.2660247746834417,1.2598836131546691
2021-05-19,1.3382128838690757,1.4117936421369546,1.2881377581686275,1.2675142283237502,1.2602765665063846
2021-05-20,1.337663570847575,1.410827781073734,1.2889016469788397,1.267395963579495,1.2586164717964947
2021-05-21,1.335186735858543,1.406324500179823,1.2841978210155784,1.2631304039572673,1.2560579517039776
2021-05-24,1.3352078893424828,1.4063616343897551,1.285613635958814,1.2645623614486248,1.2571627573824609
2021-05-25,1.342952699221498,1.4198830542751455,1.2951632340066712,1.2733992314751146,1.2654429019609297
2021-05-26,1.3418055747732622,1.4177864796834465,1.2928221941304276,1.2712891620739157,1.263744460579792
2021-05-27,1.3433224970910833,1.4204578452838614,1.2934190245852557,1.2716374622689655,1.2646099961610717
2021-05-28,1.346035062881242,1.425087978274921,1.2985514254366521,1.2777418435412355,1.270425405010565
2021-05-31,1.3528476408730634,1.43709402761924,1.3071355485269598,1.286551886327018,1.2779574839065644
2021-06-01,1.353984578787288,1.4390460683518072,1.3075411201442466,1.2866621433083438,1.2795707371185732
2021-06-02,1.3494396119951189,1.4309952422991714,1.3014848006269357,1.283663955787283,1.2777148327936183
2021-06-03,1.3478838457777158,1.4281698456418073,1.2991231228793205,1.2815582247781903,1.2757292312467488
2021-06-04,1.3500612305867739,1.431894036650516,1.3006978039325272,1.2833024293132862,1.2788482422112668
2021-06-07,1.350081040860637,1.4318987446691733,1.2999150799075778,1.2808491501589898,1.2756021462307314
2021-06-08,1.346854350715412,1.4261192470654853,1.296188051752349,1.2753747431699711,1.269581237945417
2021-06-09,1.3468221931902056,1.4260624969726854,1.296007340352885,1.2765925470954294,1.2705216638133774
2021-06-10,1.3524624985394738,1.4359406259391103,1.3026649704472548,1.2837417646034839,1.278196904828199
2021-06-11,1.3515276785966903,1.4341344747291402,1.3030376416844678,1.2842766047896874,1.2775102377523022
2021-06-15,1.3474169209526086,1.4267885875011859,1.2966083527890953,1.2796495983691754,1.2733209122669107
2021-06-16,1.3376827428597573,1.4096092794542932,1.2854008998813466,1.2689475154483225,1.2625505429412267
2021-06-17,1.3400650757201351,1.4137187642310216,1.2864694439207145,1.2712978063271756,1.2664734442234684
2021-06-18,1.3446981086939622,1.4217901168673195,1.2905701869550024,1.2744517527544061,1.270058537702817
2021-06-21,1.3467197182413535,1.425277434921691,1.2911955059974418,1.274568197964984,1.2697704576845354
2021-06-22,1.3497149376006101,1.4304852899974312,1.294365574259532,1.280038473030769,1.2759173454174026
2021-06-23,1.3526438247365975,1.4356588885692163,1.298639068414567,1.2847986715152795,1.2807041691634367
2021-06-24,1.3522284154441726,1.434848129995232,1.2984890521027534,1.2849027672443012,1.281468404971469
2021-06-25,1.3580921653398568,1.445066421828234,1.3054922376207199,1.2909215596859847,1.288303747034801
2021-06-28,1.359925866721408,1.4483183124359633,1.3061157351896202,1.290871293208322,1.2872995181482232
2021-06-29,1.3564555694184308,1.4420819765290733,1.3020982422440954,1.2874404003656328,1.2838640928353773
2021-06-30,1.359169466067991,1.4468906626528306,1.3044371312795358,1.290456205234128,1.2883313382792478
2021-07-01,1.3542868068368128,1.4398488802573166,1.3015531001482026,1.2920961257873704,1.2898470886926479
2021-07-02,1.3461067041585724,1.4311519693650334,1.2954230957935648,1.2869625511369374,1.2844656441365965
2021-07-05,1.3574212102585885,1.4431813111975984,1.3046075459409538,1.2963613604208992,1.2919383107633582
2021-07-06,1.3533662992622404,1.4388702162152351,1.3017650597353116,1.293295001228621,1.2908523544988468
2021-07-07,1.3684230290817905,1.4548782105791855,1.3124705724097738,1.3044236568008258,1.2999999924074601
2021-07-08,1.374220995215515,1.4610424846482153,1.3146735661614724,1.3061236545727961,1.2998751422660817
2021-07-09,1.3750661438454466,1.4619410286658594,1.3170929100899316,1.3097264762678924,1.302834018725582
2021-07-12,1.3910840115829204,1.4789708843873224,1.3287133696225646,1.322903442269252,1.3126476930385942
2021-07-13,1.3854669328947726,1.4729989259966643,1.3245549390104234,1.3180527091729692,1.3104409929235552
2021-07-14,1.378372092737174,1.465455843095057,1.3180319282428608,1.3125886075744637,1.3039755253595033
2021-07-15,1.382465217394536,1.4698075660276768,1.3208923543045465,1.3147507729592356,1.3086054708288752
2021-07-16,1.3716170124140403,1.4582739856109472,1.31182159877054,1.3065157334523023,1.3009577078981092
